,URL_ID,Name,Sector,Analyst,Title,StarRating,Date,ParseDate
456,0P0001D4ZF,Smartsheet Inc Class A,Technology,Emma Williams,Equity Analyst,4,09/11/2023,24/11/2023
457,0P00013NPM,Cronos Group Inc,Healthcare,Kristoffer Inton,Strategist,4,09/11/2023,24/11/2023
458,0P0000021X,Extra Space Storage Inc,Real Estate,Suryansh Sharma,Equity Analyst,5,09/11/2023,24/11/2023
459,0P00009QNK,adidas AG,Consumer Cyclical,David Swartz,Senior Equity Analyst,3,09/11/2023,24/11/2023
460,0P000093UV,adidas AG ADR,Consumer Cyclical,David Swartz,Senior Equity Analyst,3,09/11/2023,24/11/2023
461,0P000003WP,Nexstar Media Group Inc,Communication Services,Michael Hodel,Director,4,08/11/2023,24/11/2023
462,0P000000SH,Biogen Inc,Healthcare,Karen Andersen,Strategist,4,08/11/2023,24/11/2023
463,0P00009QOZ,DHL Group,Industrials,Matthew Young,Senior Equity Analyst,4,08/11/2023,24/11/2023
464,0P000004EB,Ralph Lauren Corp Class A,Consumer Cyclical,David Swartz,Senior Equity Analyst,3,08/11/2023,24/11/2023
465,0P00018S1K,Vistra Corp,Utilities,Travis Miller,Strategist,2,08/11/2023,24/11/2023
466,0P000005EE,Teva Pharmaceutical Industries Ltd ADR,Healthcare,Keonhee Kim,Equity Analyst,4,08/11/2023,24/11/2023
467,0P0001K8IK,IAC Inc Ordinary Shares - New,Communication Services,Ali Mogharabi,Senior Equity Analyst,5,08/11/2023,24/11/2023
468,0P0000GO1I,Lithium Americas (Argentina) Corp,Basic Materials,Seth Goldstein,Strategist,5,08/11/2023,24/11/2023
469,0P00006590,CGI Inc Class A,Technology,Malik Khan,Analyst,3,08/11/2023,24/11/2023
470,0P00009WFE,Airbus SE,Industrials,Nicolas Owens,Equity Analyst,4,08/11/2023,24/11/2023
471,0P0000C09M,Airbus SE ADR,Industrials,Nicolas Owens,Equity Analyst,4,08/11/2023,24/11/2023
472,0P0000TDWC,The Mosaic Co,Basic Materials,Seth Goldstein,Strategist,3,08/11/2023,24/11/2023
473,0P0001FGDN,New Fortress Energy Inc Class A,Utilities,Stephen Ellis,Strategist,3,08/11/2023,24/11/2023
474,0P0000PSHI,StarHub Ltd,Communication Services,Dan Baker,Senior Analyst,4,08/11/2023,24/11/2023
475,0P0000689D,TC Energy Corp,Energy,Stephen Ellis,Strategist,4,08/11/2023,24/11/2023
476,0P000001CL,Colgate-Palmolive Co,Consumer Defensive,Erin Lash,Sector Director,3,08/11/2023,24/11/2023
477,0P0001HV91,The RealReal Inc,Consumer Cyclical,Sean Dunlop,Equity Analyst,3,08/11/2023,24/11/2023
478,0P00009QOJ,Continental AG,Consumer Cyclical,Richard Hilgert,Senior Equity Analyst,5,08/11/2023,24/11/2023
479,0P000001QJ,Warner Bros. Discovery Inc Ordinary Shares - Class A,Communication Services,Matthew Dolgin,Equity Analyst,5,08/11/2023,24/11/2023
480,0P000005LV,Under Armour Inc A,Consumer Cyclical,David Swartz,Senior Equity Analyst,5,08/11/2023,24/11/2023
481,0P00017NCG,Under Armour Inc Class C,Consumer Cyclical,David Swartz,Senior Equity Analyst,5,08/11/2023,24/11/2023
482,0P00000290,Fomento Economico Mexicano SAB de CV ADR,Consumer Defensive,Dan Su,Equity Analyst,2,08/11/2023,24/11/2023
483,0P0001LI7Z,Roblox Corp Ordinary Shares - Class A,Communication Services,Michael Hodel,Director,4,08/11/2023,24/11/2023
484,0P0000031R,Jack Henry & Associates Inc,Technology,Brett Horn,Senior Equity Analyst,4,08/11/2023,24/11/2023
485,0P0001498H,Wayfair Inc Class A,Consumer Cyclical,Jaime Katz,Senior Analyst,5,08/11/2023,24/11/2023
486,0P00009QOE,Commerzbank AG,Financial Services,Niklas Kammer,Equity Analyst,3,08/11/2023,24/11/2023
487,0P0001EOHC,Guardant Health Inc,Healthcare,Jay Lee,Senior Equity Analyst,4,08/11/2023,24/11/2023
488,0P0000A63U,Koninklijke KPN NV,Communication Services,Javier Correonero,Equity Analyst,3,08/11/2023,24/11/2023
489,0P000004QH,Koninklijke KPN NV ADR,Communication Services,Javier Correonero,Equity Analyst,3,08/11/2023,24/11/2023
490,0P0000A5FV,Swiss Life Holding AG,Financial Services,Henry Heathfield,Equity Analyst,4,08/11/2023,24/11/2023
491,0P00016GOO,Spin Master Corp Shs Subord Voting,Consumer Cyclical,Jaime Katz,Senior Analyst,4,08/11/2023,24/11/2023
492,0P000003Q5,Viatris Inc,Healthcare,Keonhee Kim,Equity Analyst,4,08/11/2023,24/11/2023
493,0P0000AEV4,Kao Corp,Consumer Defensive,Jeanie Chen,Senior Equity Analyst,4,08/11/2023,24/11/2023
494,0P0000A5SI,Telefonica SA,Communication Services,Javier Correonero,Equity Analyst,4,08/11/2023,24/11/2023
495,0P000005CW,Telefonica SA ADR,Communication Services,Javier Correonero,Equity Analyst,4,08/11/2023,24/11/2023
496,0P0000DL0J,Legrand SA,Industrials,Matthew Donen,Equity Analyst,3,08/11/2023,24/11/2023
497,0P00009WHF,Engie SA,Utilities,Tancrede Fulop,Senior Equity Analyst,4,08/11/2023,24/11/2023
498,0P0000A63V,Koninklijke Philips NV,Healthcare,Javier Correonero,Equity Analyst,4,08/11/2023,24/11/2023
499,0P000004CG,Koninklijke Philips NV ADR,Healthcare,Javier Correonero,Equity Analyst,4,08/11/2023,24/11/2023
500,0P000002FD,Gilead Sciences Inc,Healthcare,Karen Andersen,Strategist,4,08/11/2023,24/11/2023
501,0P000080H4,Keyera Corp,Energy,Stephen Ellis,Strategist,3,08/11/2023,24/11/2023
502,0P0000A68O,Singapore Airlines Ltd,Industrials,Lorraine Tan,Regional Director,4,08/11/2023,24/11/2023
503,0P0000A647,Koninklijke Ahold Delhaize NV,Consumer Defensive,Ioannis Pontikis,Senior Equity Analyst,3,08/11/2023,24/11/2023
504,0P00000364,Koninklijke Ahold Delhaize NV ADR,Consumer Defensive,Ioannis Pontikis,Senior Equity Analyst,4,08/11/2023,24/11/2023
505,0P00006WMI,James Hardie Industries PLC,Basic Materials,Mathew Hodge,Director,3,08/11/2023,24/11/2023
506,0P00000322,James Hardie Industries PLC ADR,Basic Materials,Mathew Hodge,Director,3,08/11/2023,24/11/2023
507,0P0000Q1VF,Pandora A/S,Consumer Cyclical,Jelena Sokolova,Senior Equity Analyst,3,08/11/2023,24/11/2023
508,0P00009QPA,E.ON SE,Utilities,Tancrede Fulop,Senior Equity Analyst,3,08/11/2023,24/11/2023
509,0P0000A6NH,Sampo Oyj Class A,Financial Services,Henry Heathfield,Equity Analyst,3,08/11/2023,24/11/2023
510,0P00009QR8,Munchener Ruckversicherungs-Gesellschaft AG,Financial Services,Henry Heathfield,Equity Analyst,3,08/11/2023,24/11/2023
511,0P0000KRT5,Munchener Ruckversicherungs-Gesellschaft AG ADR,Financial Services,Henry Heathfield,Equity Analyst,3,08/11/2023,24/11/2023
512,0P00009QQR,Lanxess AG,Basic Materials,Diana Radu,Equity Analyst,5,08/11/2023,24/11/2023
513,0P0000A5Q5,Vestas Wind Systems A/S,Industrials,Matthew Donen,Equity Analyst,3,08/11/2023,24/11/2023
514,0P00007OL2,Marks & Spencer Group PLC,Consumer Cyclical,Ioannis Pontikis,Senior Equity Analyst,2,08/11/2023,24/11/2023
515,0P00009QPT,GEA Group AG,Industrials,Grant Slade,Senior Equity Analyst,4,08/11/2023,24/11/2023
516,0P00007KNM,Melco Resorts and Entertainment Ltd ADR,Consumer Cyclical,Jennifer Song,Senior Equity Analyst,4,08/11/2023,24/11/2023
517,0P0000A6AY,Seatrium Ltd,Industrials,Chokwai Lee,Senior Equity Analyst,3,08/11/2023,24/11/2023
518,0P000001X9,Emerson Electric Co,Industrials,Joshua Aguilar,Senior Equity Analyst,4,08/11/2023,24/11/2023
519,0P0001LJDR,Shoals Technologies Group Inc Ordinary Shares - Class A,Technology,Brett Castelli,Equity Analyst,3,08/11/2023,24/11/2023
520,0P0000007V,Akamai Technologies Inc,Technology,Matthew Dolgin,Equity Analyst,2,08/11/2023,24/11/2023
521,0P000005A0,TIM SA ADR,Communication Services,Michael Hodel,Director,4,08/11/2023,24/11/2023
522,0P0000D5HJ,Sky Network Television Ltd,Communication Services,Brian Han,Director,3,08/11/2023,24/11/2023
523,0P0001MLNV,Marqeta Inc Class A,Technology,Michael Miller,Equity Analyst,4,08/11/2023,24/11/2023
524,0P0001RIG8,Sandoz Group AG Registered Shares,Healthcare,Keonhee Kim,Equity Analyst,3,08/11/2023,24/11/2023
525,0P0001MC8T,Squarespace Inc Class A,Technology,Emma Williams,Equity Analyst,3,08/11/2023,24/11/2023
526,0P0000033S,KT Corp ADR,Communication Services,Dan Baker,Senior Analyst,4,07/11/2023,24/11/2023
527,0P0000UTBL,TripAdvisor Inc,Consumer Cyclical,Dan Wasiolek,Senior Equity Analyst,4,07/11/2023,24/11/2023
528,0P0000007L,Air Products & Chemicals Inc,Basic Materials,Krzysztof Smalec,Equity Analyst,4,07/11/2023,24/11/2023
529,0P000067YW,Ballard Power Systems Inc,Industrials,Brett Castelli,Equity Analyst,4,07/11/2023,24/11/2023
530,0P00000AKK,Energy Transfer LP,Energy,Stephen Ellis,Strategist,4,07/11/2023,24/11/2023
531,0P000001LP,D.R. Horton Inc,Consumer Cyclical,Brian Bernard,Sector Director,3,07/11/2023,24/11/2023
532,0P000002DN,General Dynamics Corp,Industrials,Nicolas Owens,Equity Analyst,3,07/11/2023,24/11/2023
533,0P0000ZN2C,CNH Industrial NV,Industrials,Dawit Woldemariam,Equity Analyst,4,07/11/2023,24/11/2023
534,0P000005V9,Waters Corp,Healthcare,Julie Utterback,Senior Equity Analyst,4,07/11/2023,24/11/2023
535,0P000067XW,BCE Inc,Communication Services,Matthew Dolgin,Equity Analyst,5,07/11/2023,24/11/2023
536,0P000003Q7,Myriad Genetics Inc,Healthcare,Karen Andersen,Strategist,4,07/11/2023,24/11/2023
537,0P000004BF,Perrigo Co PLC,Healthcare,Keonhee Kim,Equity Analyst,4,07/11/2023,24/11/2023
538,0P0000058I,Gen Digital Inc,Technology,Malik Khan,Analyst,4,07/11/2023,24/11/2023
539,0P000002YM,International Flavors & Fragrances Inc,Basic Materials,Seth Goldstein,Strategist,5,07/11/2023,24/11/2023
540,0P000001HZ,Ingredion Inc,Consumer Defensive,Seth Goldstein,Strategist,4,07/11/2023,24/11/2023
541,0P0001HD8R,Uber Technologies Inc,Technology,Ali Mogharabi,Senior Equity Analyst,4,07/11/2023,24/11/2023
542,0P000000YD,C.H. Robinson Worldwide Inc,Industrials,Matthew Young,Senior Equity Analyst,3,07/11/2023,24/11/2023
543,0P00018U6X,CRISPR Therapeutics AG,Healthcare,Rachel Elfman,Equity Analyst,5,07/11/2023,24/11/2023
544,0P000005R7,Vertex Pharmaceuticals Inc,Healthcare,Rachel Elfman,Equity Analyst,2,07/11/2023,24/11/2023
545,0P0001IEZ0,Datadog Inc Class A,Technology,Malik Khan,Analyst,4,07/11/2023,24/11/2023
546,0P0000019F,Church & Dwight Co Inc,Consumer Defensive,Erin Lash,Sector Director,1,07/11/2023,24/11/2023
547,0P000004M1,Realty Income Corp,Real Estate,Kevin Brown,Senior Analyst,5,07/11/2023,24/11/2023
548,0P0000PO4S,NXP Semiconductors NV,Technology,Brian Colello,Sector Director,4,07/11/2023,24/11/2023
549,0P0001KQHN,Bentley Systems Inc Ordinary Shares - Class B,Technology,Julie Sharma,Equity Analyst,2,07/11/2023,24/11/2023
550,0P0000047X,Papa John's International Inc,Consumer Cyclical,Sean Dunlop,Equity Analyst,3,07/11/2023,24/11/2023
551,0P000000OZ,Itau Unibanco Holding SA ADR,Financial Services,Michael Miller,Equity Analyst,3,07/11/2023,24/11/2023
552,0P0000P3FS,KKR & Co Inc Ordinary Shares,Financial Services,Greggory Warren,Strategist,3,07/11/2023,24/11/2023
553,0P0000016N,Fidelity National Information Services Inc,Technology,Brett Horn,Senior Equity Analyst,5,07/11/2023,24/11/2023
554,0P0000Z3A5,Evonik Industries AG,Basic Materials,Diana Radu,Equity Analyst,5,07/11/2023,24/11/2023
555,0P0000A5G3,UBS Group AG,Financial Services,Johann Scholtz,Analyst,4,07/11/2023,24/11/2023
556,0P0000EPXN,Unicharm Corp,Consumer Defensive,Jeanie Chen,Senior Equity Analyst,2,07/11/2023,24/11/2023
557,0P00007NYM,Associated British Foods PLC,Consumer Defensive,Diana Radu,Equity Analyst,3,07/11/2023,24/11/2023
558,0P00007OQH,Persimmon PLC,Consumer Cyclical,Grant Slade,Senior Equity Analyst,5,07/11/2023,24/11/2023
559,0P0000AEU7,Denso Corp,Consumer Cyclical,Jason Kondo,Equity Analyst,3,07/11/2023,24/11/2023
560,0P00009WCN,Capgemini SE,Technology,Rob Hales,Senior Equity Analyst,4,07/11/2023,24/11/2023
561,0P0001IVRR,Saudi Arabian Oil Co,Energy,Allen Good,Director,2,07/11/2023,24/11/2023
562,0P0000BEN7,LG Uplus Corp,Communication Services,Dan Baker,Senior Analyst,4,07/11/2023,24/11/2023
563,0P00013KY8,Smartgroup Corporation Ltd,Industrials,Shaun Ler,Equity Analyst,3,07/11/2023,24/11/2023
564,0P00009QX0,Rational AG,Industrials,Matthew Donen,Equity Analyst,3,07/11/2023,24/11/2023
565,0P0000X68X,Direct Line Insurance Group PLC,Financial Services,Henry Heathfield,Equity Analyst,4,07/11/2023,24/11/2023
566,0P0000ZK3R,RingCentral Inc Class A,Technology,Dan Romanoff,Senior Equity Analyst,4,07/11/2023,24/11/2023
567,0P000000JW,Aspen Technology Inc,Technology,Dan Romanoff,Senior Equity Analyst,3,07/11/2023,24/11/2023
568,0P000002RS,ICU Medical Inc,Healthcare,Julie Utterback,Senior Equity Analyst,5,07/11/2023,24/11/2023
569,0P0000AEVI,Kyocera Corp,Industrials,Kazunori Ito,Director,3,07/11/2023,24/11/2023
570,0P0000036O,Kyocera Corp ADR,Industrials,Kazunori Ito,Director,4,07/11/2023,24/11/2023
571,0P0000ECSS,Murata Manufacturing Co Ltd,Technology,Kazunori Ito,Director,4,07/11/2023,24/11/2023
572,0P0000AEYE,TDK Corp,Technology,Kazunori Ito,Director,3,07/11/2023,24/11/2023
573,0P000001V2,DISH Network Corp Class A,Communication Services,Michael Hodel,Director,5,07/11/2023,24/11/2023
574,0P0000SDEF,Kinder Morgan Inc Class P,Energy,Stephen Ellis,Strategist,3,07/11/2023,24/11/2023
575,0P0000X4V5,Diamondback Energy Inc,Energy,Stephen Ellis,Strategist,3,07/11/2023,24/11/2023
576,0P000005IP,The Wendy's Co Class A,Consumer Cyclical,Sean Dunlop,Equity Analyst,3,06/11/2023,24/11/2023
577,0P0000008C,Albemarle Corp,Basic Materials,Seth Goldstein,Strategist,5,06/11/2023,24/11/2023
578,0P0001EQ9A,Livent Corp,Basic Materials,Seth Goldstein,Strategist,5,06/11/2023,24/11/2023
579,0P000003YD,Eversource Energy,Utilities,Travis Miller,Strategist,5,06/11/2023,24/11/2023
580,0P000004B0,PepsiCo Inc,Consumer Defensive,Dan Su,Equity Analyst,4,06/11/2023,24/11/2023
581,0P0000021O,Expedia Group Inc,Consumer Cyclical,Dan Wasiolek,Senior Equity Analyst,5,06/11/2023,24/11/2023
582,0P0001IHF2,BioNTech SE ADR,Healthcare,Karen Andersen,Strategist,4,06/11/2023,24/11/2023
583,0P0000681O,Enbridge Inc,Energy,Stephen Ellis,Strategist,4,06/11/2023,24/11/2023
584,0P000004D4,Pinnacle West Capital Corp,Utilities,Travis Miller,Strategist,3,06/11/2023,24/11/2023
585,0P0001HOOW,Revolve Group Inc Class A,Consumer Cyclical,Sean Dunlop,Equity Analyst,5,06/11/2023,24/11/2023
586,0P0000AETG,Ajinomoto Co Inc,Consumer Defensive,Jeanie Chen,Senior Equity Analyst,2,06/11/2023,24/11/2023
587,0P0001ERBE,Neoen SA,Utilities,Tancrede Fulop,Senior Equity Analyst,3,06/11/2023,24/11/2023
588,0P00006X21,Westpac Banking Corp,Financial Services,Nathan Zaia,Senior Equity Analyst,4,06/11/2023,24/11/2023
589,0P00007OS9,Prudential PLC,Financial Services,Henry Heathfield,Equity Analyst,4,06/11/2023,24/11/2023
590,0P000004I2,Prudential PLC ADR,Financial Services,Henry Heathfield,Equity Analyst,4,06/11/2023,24/11/2023
591,0P0000A67J,DBS Group Holdings Ltd,Financial Services,Michael Makdad,Senior Equity Analyst,4,06/11/2023,24/11/2023
592,0P0000AEVW,Mitsubishi Electric Corp,Industrials,Jason Kondo,Equity Analyst,3,06/11/2023,24/11/2023
593,0P0000A1NH,APA Group,Utilities,Adrian Atkins,Senior Equity Analyst,4,06/11/2023,24/11/2023
594,0P00015OO6,Etsy Inc,Consumer Cyclical,Sean Dunlop,Equity Analyst,5,06/11/2023,24/11/2023
595,0P0000682L,Gildan Activewear Inc,Consumer Cyclical,David Swartz,Senior Equity Analyst,3,06/11/2023,24/11/2023
596,0P000004A0,PENN Entertainment Inc,Consumer Cyclical,Dan Wasiolek,Senior Equity Analyst,4,06/11/2023,24/11/2023
597,0P000151U5,Restaurant Brands International Inc,Consumer Cyclical,Sean Dunlop,Equity Analyst,3,06/11/2023,24/11/2023
598,0P00018WF7,Charter Hall Long WALE REIT Stapled Secs Cons of 1 DIF + 1 FSPT + 1 Finance Tr,Real Estate,Alexander Prineas,Equity Analyst,5,05/11/2023,24/11/2023
599,0P0000002C,AMN Healthcare Services Inc,Healthcare,Debbie Wang,Senior Equity Analyst,4,05/11/2023,24/11/2023
600,0P00000241,Federal Realty Investment Trust,Real Estate,Kevin Brown,Senior Analyst,5,05/11/2023,24/11/2023
601,0P0000TIS1,AMC Networks Inc Class A,Communication Services,Michael Hodel,Director,5,03/11/2023,24/11/2023
602,0P0000030Q,Ionis Pharmaceuticals Inc,Healthcare,Karen Andersen,Strategist,4,03/11/2023,24/11/2023
603,0P0001KEUX,Brookfield Renewable Corp Ordinary Shares - Class A (Sub Voting),Utilities,Brett Castelli,Equity Analyst,4,03/11/2023,24/11/2023
604,0P000080GQ,Brookfield Renewable Partners LP,Utilities,Brett Castelli,Equity Analyst,4,03/11/2023,24/11/2023
605,0P000003E8,MSC Industrial Direct Co Inc Class A,Industrials,Dawit Woldemariam,Equity Analyst,4,03/11/2023,24/11/2023
606,0P00007OVZ,Smith & Nephew PLC,Healthcare,Debbie Wang,Senior Equity Analyst,5,03/11/2023,24/11/2023
607,0P000004ZP,Smith & Nephew PLC ADR,Healthcare,Debbie Wang,Senior Equity Analyst,5,03/11/2023,24/11/2023
608,0P0000041U,Old Dominion Freight Line Inc Ordinary Shares,Industrials,Matthew Young,Senior Equity Analyst,1,03/11/2023,24/11/2023
609,0P0001MB0F,Stem Inc Class A,Technology,Brett Castelli,Equity Analyst,4,03/11/2023,24/11/2023
610,0P000001GT,Constellation Brands Inc Class A,Consumer Defensive,Dan Su,Equity Analyst,4,03/11/2023,24/11/2023
611,0P00006893,TELUS Corp,Communication Services,Matthew Dolgin,Equity Analyst,5,03/11/2023,24/11/2023
612,0P00009RC9,Bayerische Motoren Werke AG,Consumer Cyclical,Richard Hilgert,Senior Equity Analyst,5,03/11/2023,24/11/2023
613,0P0000KQ4G,Bayerische Motoren Werke AG ADR,Consumer Cyclical,Richard Hilgert,Senior Equity Analyst,5,03/11/2023,24/11/2023
614,0P0000001P,The AES Corp,Utilities,Andrew Bischof,Strategist,3,03/11/2023,24/11/2023
615,0P0000TGZW,Grifols SA ADR,Healthcare,Karen Andersen,Strategist,4,03/11/2023,24/11/2023
616,0P0000TGZV,Grifols SA PRF UNDATED EUR 0.05,Healthcare,Karen Andersen,Strategist,4,03/11/2023,24/11/2023
617,0P00006802,Canadian Pacific Kansas City Ltd,Industrials,Matthew Young,Senior Equity Analyst,3,03/11/2023,24/11/2023
618,0P000005H8,Tractor Supply Co,Consumer Cyclical,Jaime Katz,Senior Analyst,4,03/11/2023,24/11/2023
619,0P0000028U,Fluor Corp,Industrials,Krzysztof Smalec,Equity Analyst,3,03/11/2023,24/11/2023
620,0P00011ROQ,Malibu Boats Inc Class A,Consumer Cyclical,Jaime Katz,Senior Analyst,5,03/11/2023,24/11/2023
621,0P00005RO9,Canfor Corp,Basic Materials,Spencer Liberman,Equity Analyst,5,03/11/2023,24/11/2023
622,0P000004DK,Plains All American Pipeline LP,Energy,Stephen Ellis,Strategist,3,03/11/2023,24/11/2023
623,0P0000ZP6H,Plains GP Holdings LP Class A,Energy,Stephen Ellis,Strategist,2,03/11/2023,24/11/2023
624,0P00015KGA,GoDaddy Inc Class A,Technology,Emma Williams,Equity Analyst,4,03/11/2023,24/11/2023
625,0P0001CKHT,Americold Realty Trust Inc,Real Estate,Suryansh Sharma,Equity Analyst,4,03/11/2023,24/11/2023
626,0P0000XWG3,Liberty Formula One Group A,Communication Services,Ali Mogharabi,Senior Equity Analyst,3,03/11/2023,24/11/2023
627,0P00013N28,Liberty Formula One Group Registered Shs Series -C- Formula One,Communication Services,Ali Mogharabi,Senior Equity Analyst,2,03/11/2023,24/11/2023
628,0P00000130,Cardinal Health Inc,Healthcare,Keonhee Kim,Equity Analyst,3,03/11/2023,24/11/2023
629,0P000185QB,Herc Holdings Inc,Industrials,Dawit Woldemariam,Equity Analyst,4,03/11/2023,24/11/2023
630,0P0000021D,Exact Sciences Corp,Healthcare,Jay Lee,Senior Equity Analyst,4,03/11/2023,24/11/2023
631,0P000004W4,Sempra,Utilities,Andrew Bischof,Strategist,4,03/11/2023,24/11/2023
632,0P000004MQ,Regency Centers Corp,Real Estate,Kevin Brown,Senior Analyst,4,03/11/2023,24/11/2023
633,0P000005QH,Ventas Inc,Real Estate,Kevin Brown,Senior Analyst,5,03/11/2023,24/11/2023
634,0P000005NJ,United States Cellular Corp,Communication Services,Matthew Dolgin,Equity Analyst,1,03/11/2023,24/11/2023
635,0P000001R8,Dominion Energy Inc,Utilities,Andrew Bischof,Strategist,4,03/11/2023,24/11/2023
636,0P000165M1,Wingstop Inc,Consumer Cyclical,Sean Dunlop,Equity Analyst,2,03/11/2023,24/11/2023
637,0P000003M7,Microchip Technology Inc,Technology,Brian Colello,Sector Director,4,03/11/2023,24/11/2023
638,0P00000563,Stryker Corp,Healthcare,Debbie Wang,Senior Equity Analyst,2,03/11/2023,24/11/2023
639,0P000000GM,Apartment Income REIT Corp Class A,Real Estate,Kevin Brown,Senior Analyst,5,03/11/2023,24/11/2023
640,0P0000021K,Exelixis Inc,Healthcare,Rachel Elfman,Equity Analyst,3,03/11/2023,24/11/2023
641,0P0001EV4S,Innovent Biologics Inc,Healthcare,Yurou Zheng,Associate Equity Analyst,3,03/11/2023,24/11/2023
642,0P0000A66T,EDP - Energias de Portugal SA,Utilities,Tancrede Fulop,Senior Equity Analyst,5,03/11/2023,24/11/2023
643,0P0000A6MF,Alfa Laval AB,Industrials,Grant Slade,Senior Equity Analyst,2,03/11/2023,24/11/2023
644,0P0001KFJS,Rocket Companies Inc Ordinary Shares Class A,Financial Services,Michael Miller,Equity Analyst,4,03/11/2023,24/11/2023
645,0P0000A5MK,Solvay SA,Basic Materials,Diana Radu,Equity Analyst,4,03/11/2023,24/11/2023
646,0P000004MS,Regeneron Pharmaceuticals Inc,Healthcare,Karen Andersen,Strategist,3,03/11/2023,24/11/2023
647,0P00006821,Fairfax Financial Holdings Ltd Shs Subord.Vtg,Financial Services,Brett Horn,Senior Equity Analyst,2,03/11/2023,24/11/2023
648,0P0000TDIK,Swiss Re AG,Financial Services,Henry Heathfield,Equity Analyst,4,03/11/2023,24/11/2023
649,0P0000TFBE,Swiss Re AG ADR,Financial Services,Henry Heathfield,Equity Analyst,4,03/11/2023,24/11/2023
650,0P00009DOL,UniCredit SpA,Financial Services,Johann Scholtz,Analyst,4,03/11/2023,24/11/2023
651,0P0000A5RL,A. P. Moller Maersk A/S Class B,Industrials,Michael Field,Senior Equity Analyst,5,03/11/2023,24/11/2023
652,0P000001GE,ConocoPhillips,Energy,Allen Good,Director,2,03/11/2023,24/11/2023
653,0P000000ER,Cencora Inc,Healthcare,Keonhee Kim,Equity Analyst,2,03/11/2023,24/11/2023
654,0P000067Z1,Barrick Gold Corp,Basic Materials,Jon Mills,Equity Analyst,4,03/11/2023,24/11/2023
655,0P000003OO,Molson Coors Beverage Co Shs -B- Non-Voting,Consumer Defensive,Dan Su,Equity Analyst,4,03/11/2023,24/11/2023
656,0P00012CTY,Paylocity Holding Corp,Technology,Emma Williams,Equity Analyst,4,03/11/2023,24/11/2023
657,0P000000OM,Ball Corp,Consumer Cyclical,Spencer Liberman,Equity Analyst,4,03/11/2023,24/11/2023
658,0P00012IIW,Five9 Inc,Technology,Emma Williams,Equity Analyst,3,03/11/2023,24/11/2023
659,0P000005CU,Teleflex Inc,Healthcare,Debbie Wang,Senior Equity Analyst,4,03/11/2023,24/11/2023
660,0P00008TJ2,Insulet Corp,Healthcare,Debbie Wang,Senior Equity Analyst,5,03/11/2023,24/11/2023
661,0P0001ID95,Cloudflare Inc,Technology,Malik Khan,Analyst,3,03/11/2023,24/11/2023
662,0P000004R6,SBA Communications Corp Class A,Real Estate,Matthew Dolgin,Equity Analyst,4,03/11/2023,24/11/2023
663,0P0000009L,Alliant Energy Corp,Utilities,Andrew Bischof,Strategist,4,03/11/2023,24/11/2023
664,0P000003BI,Live Nation Entertainment Inc,Communication Services,Ali Mogharabi,Senior Equity Analyst,4,03/11/2023,24/11/2023
665,0P000002L4,Monster Beverage Corp,Consumer Defensive,Dan Su,Equity Analyst,3,03/11/2023,24/11/2023
666,0P0000X22X,Qualys Inc,Technology,Malik Khan,Analyst,3,03/11/2023,24/11/2023
667,0P0000Q79U,AIA Group Ltd,Financial Services,Iris Tan,Senior Equity Analyst,4,03/11/2023,24/11/2023
668,0P0001LVGE,Autohome Inc,Communication Services,Vincent Sun,Equity Analyst,3,03/11/2023,24/11/2023
669,0P000111FA,Autohome Inc ADR,Communication Services,Vincent Sun,Equity Analyst,3,03/11/2023,24/11/2023
670,0P000001GL,Consolidated Edison Inc,Utilities,Travis Miller,Strategist,3,03/11/2023,24/11/2023
671,0P000000XO,Paramount Global Class B,Communication Services,Matthew Dolgin,Equity Analyst,5,03/11/2023,24/11/2023
672,0P0001KRDW,Vontier Corp Ordinary Shares,Technology,Krzysztof Smalec,Equity Analyst,4,03/11/2023,24/11/2023
673,0P0001O94Q,Block Inc Chess Depository Interest,Technology,Brett Horn,Senior Equity Analyst,4,03/11/2023,24/11/2023
674,0P00016Z2D,Block Inc Class A,Technology,Brett Horn,Senior Equity Analyst,4,03/11/2023,24/11/2023
675,0P0000B3R9,NAVER Corp,Communication Services,Dan Baker,Senior Analyst,4,03/11/2023,24/11/2023
676,0P000178FF,Ferrari NV,Consumer Cyclical,Richard Hilgert,Senior Equity Analyst,2,03/11/2023,24/11/2023
677,0P00006WOC,Macquarie Group Ltd,Financial Services,Nathan Zaia,Senior Equity Analyst,3,03/11/2023,24/11/2023
678,0P000001HP,Core Laboratories Inc,Energy,Katherine Olexa,Analyst,4,03/11/2023,24/11/2023
679,0P000003PN,Motorola Solutions Inc,Technology,William Kerwin,Analyst,2,03/11/2023,24/11/2023
680,0P0001M2C4,Coinbase Global Inc Ordinary Shares - Class A,Financial Services,Michael Miller,Equity Analyst,3,03/11/2023,24/11/2023
681,0P000004ZF,Skyworks Solutions Inc,Technology,Brian Colello,Sector Director,5,03/11/2023,24/11/2023
682,0P000000GY,Apple Inc,Technology,Brian Colello,Sector Director,3,03/11/2023,24/11/2023
683,0P000172LN,Atlassian Corp A,Technology,Dan Romanoff,Senior Equity Analyst,3,03/11/2023,24/11/2023
684,0P000000UA,BorgWarner Inc,Consumer Cyclical,Richard Hilgert,Senior Equity Analyst,5,03/11/2023,24/11/2023
